"2 clust., tf-idf","6 clust., tf-idf","2 clust., tokens","6 clust., tokens","2 clust., token freq","6 clust., token freq"
0.059229420309933556,0.07834522676030861,0.004381710064960069,0.03451541503080978,9.040775823487203e-05,0.04446423277917811
0.061212212959131776,0.08394267815187237,0.004391492236483465,0.2491391189373601,9.139506947954296e-05,0.045483601702112526
0.06020449558929687,0.0810474219657318,0.004386595697132734,0.060631078024638324,9.089873297620552e-05,0.04496814104265769
0.0722083040659122,0.022612283794063954,0.00048272155081233853,-2.9371189533176094e-05,-0.00540945030969103,0.006131988209612372
0.0031831054738419846,0.0034137942688242735,0.006144385448894358,-0.02004654126822056,0.054118275370056965,0.03677646500122863
