"2 clust., tf-idf","6 clust., tf-idf","2 clust., tokens","6 clust., tokens","2 clust., token freq","6 clust., token freq"
9.650421203231285e-05,0.06955253860563444,0.005577943863212365,0.03344027227658106,0.012803360133562881,0.16110911731169786
0.00010227219711290898,0.07350336525430569,0.1124266459657679,0.3023535364378169,0.01931815408279083,0.17574058773957865
9.930451845504533e-05,0.0714733962255682,0.010628561496381642,0.06022019656036764,0.015400101139173863,0.1681070848036072
-0.005058148603913549,0.026659112688874557,0.0,-9.263782717102429e-05,0.006836040880631517,0.0727458462416295
0.003851133021095945,0.017248715327182498,0.5879898161771965,0.00915271645924292,0.1703049285016345,0.06107514992693927
