"2 clust., tf-idf","6 clust., tf-idf","2 clust., tokens","6 clust., tokens","2 clust., token freq","6 clust., token freq"
0.00422224586443926,0.07869913816783629,0.005577943863212365,0.06770759388899555,0.012803360133562881,0.1727469447581936
0.005149298161543911,0.08312414696925129,0.1124266459657679,0.13524027725716187,0.01931815408279083,0.17548881502174843
0.004639919058601989,0.08085114230470347,0.010628561496381642,0.09023788934813323,0.015400101139173863,0.17410708569045097
0.00019394127458205655,0.022563581695685914,0.0,0.032766745688207234,0.006836040880631517,0.08332501447481383
0.0031097721509188406,0.006967920192568018,0.5711080500748351,0.017397227636989858,0.1703049285016345,0.05498191279222395
